RequSpec,AccSpeciesName,ObservationID,ObsDataID,TraitName,F1,DataName,DataID,OrigValueStr,OrigUnitStr,StdValue,UnitName
5823,Astragalus canadensis,1334839,9519083,Root tissue density (root dry mass per root volume),82,Root density,276,0.30129032,g cm-3,0.30129032,g/cm3
5823,Astragalus canadensis,1334839,9519081,"Leaf density (leaf tissue density, leaf dry mass per leaf volume)",48,Leaf tissue density,55,0.61857562,g cm-3,0.61857562,g/cm3
5823,Astragalus canadensis,1334839,9519074,Leaf photosynthesis rate per leaf area,53,Photosynthesis per leaf area at leaf temperature (A_area),68,11,micro mol/m2/s,11,micro mol m-2 s-1
5823,Astragalus canadensis,1334839,9519080,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",3115,SLA: petiole  excluded,6582,134.718101,cm2 g-1,13.4718101,mm2 mg-1
5823,Astragalus canadensis,1334839,9519075,Stomata conductance per leaf area,45,Stomata conductance to water vapour per leaf area,50,0.169,mol H2O m-2 s-1,169,milli mol m-2 s-1
5823,Astragalus canadensis,1334839,9519077,Species tolerance to drought,30,Physiological drought tolerance (Psicrit),1936,3.2,Mpa,,
5823,Astragalus canadensis,1334839,9519086,Root/shoot ratio,9,Root/shoot ratio,10,0.387536873156342,g/g,0.387536873,g/cm3
5823,Astragalus canadensis,1334839,9519084,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Shoot dry mass,916,1.0848,g,1.0848,g
5823,Astragalus canadensis,1334839,9519085,Plant biomass and allometry: Root dry mass per plant,363,Root dry mass per plant,915,0.4204,g,0.4204,g
5823,Astragalus canadensis,1334839,50947280,Stomata conductance per leaf dry mass,106,stomata conductance per leaf dry mass,1278,,,2.276735907,milli mol g-1 s-1
5823,Astragalus canadensis,1334839,9519079,Root diameter,83,Root diameter,277,0.2345,mm,0.2345,mm
5823,Astragalus canadensis,1334839,9519082,"Root length per root dry mass (specific root length, SRL)",1080,Root specific length (root length per dry mass; diameter not specified),1924,76.942848,m g-1,7694.2848,cm/g
5823,Astragalus canadensis,1334839,9519076,Leaf photosynthesis: intercellular CO2 concentration,49,Intercellular CO2 concentration (ci),58,268,ppm,268,ppm
5823,Astragalus canadensis,1334839,50873292,Leaf photosynthesis rate per leaf dry mass,40,Photosynthesis per leaf dry mass (Amass),45,,,0.148189911,micro mol g-1 s-1
5823,Astragalus canadensis,1334839,9519078,Leaf thickness,46,Leaf thickness,53,0.12,mm,0.12,mm
5823,Astragalus canadensis,2007085,16484124,Plant woodiness,38,Woodiness,43,H,,,
5823,Astragalus canadensis,2395911,19795368,Plant growth form,42,Plant growth form,47,Herbaceous dicots,,,
5823,Astragalus canadensis,2395911,19795369,Plant woodiness,38,Woodiness,43,non-woody,,,
5823,Astragalus canadensis,2395911,19795370,Leaf compoundness,17,Leaf compoundness,18,C,,,
5823,Astragalus canadensis,2395911,19795371,"Leaf area (in case of compound leaves: leaf, undefined if petiole in- or excluded)",3112,Leaf area: in case of compound leaves leaf; undefined if petiole in- or excluded,6579,6.75,cm2,675,mm2
5823,Astragalus canadensis,2704515,24120792,Plant height vegetative,3106,Plant height vegetative,504,5,cm,0.05,m
5823,Astragalus canadensis,2704514,24120782,Plant height vegetative,3106,Plant height vegetative,504,1.5,cm,0.015,m
5823,Astragalus canadensis,2704513,24120773,Plant height vegetative,3106,Plant height vegetative,504,1,cm,0.01,m
5823,Astragalus canadensis,2704512,24120764,Plant height vegetative,3106,Plant height vegetative,504,1.5,cm,0.015,m
5823,Astragalus canadensis,2704511,24120755,Plant height vegetative,3106,Plant height vegetative,504,1,cm,0.01,m
5823,Astragalus canadensis,2704510,24120746,Plant height vegetative,3106,Plant height vegetative,504,2,cm,0.02,m
5823,Astragalus canadensis,2704509,24120737,Plant height vegetative,3106,Plant height vegetative,504,1.5,cm,0.015,m
5823,Astragalus canadensis,2704508,24120728,Plant height vegetative,3106,Plant height vegetative,504,1.5,cm,0.015,m
5823,Astragalus canadensis,2704507,24120719,Plant height vegetative,3106,Plant height vegetative,504,0.5,cm,0.005,m
5823,Astragalus canadensis,2704506,24120710,Plant height vegetative,3106,Plant height vegetative,504,2,cm,0.02,m
5823,Astragalus canadensis,2704505,24120701,Plant height vegetative,3106,Plant height vegetative,504,1,cm,0.01,m
5823,Astragalus canadensis,2704504,24120691,Plant height generative,3107,Plant height reproductive / generative,503,95,cm,0.95,m
5823,Astragalus canadensis,2704504,24120690,Plant height vegetative,3106,Plant height vegetative,504,86,cm,0.86,m
5823,Astragalus canadensis,2704503,24120678,Plant height generative,3107,Plant height reproductive / generative,503,110,cm,1.1,m
5823,Astragalus canadensis,2704503,24120677,Plant height vegetative,3106,Plant height vegetative,504,106,cm,1.06,m
5823,Astragalus canadensis,2704502,24120665,Plant height generative,3107,Plant height reproductive / generative,503,101,cm,1.01,m
5823,Astragalus canadensis,2704502,24120664,Plant height vegetative,3106,Plant height vegetative,504,97,cm,0.97,m
5823,Astragalus canadensis,2704501,24120652,Plant height generative,3107,Plant height reproductive / generative,503,82,cm,0.82,m
5823,Astragalus canadensis,2704501,24120651,Plant height vegetative,3106,Plant height vegetative,504,78,cm,0.78,m
5823,Astragalus canadensis,2704500,24120639,Plant height generative,3107,Plant height reproductive / generative,503,78,cm,0.78,m
5823,Astragalus canadensis,2704500,24120638,Plant height vegetative,3106,Plant height vegetative,504,71,cm,0.71,m
5823,Astragalus canadensis,2704208,24117414,Root rooting depth,6,Root rooting depth,7,10,cm,0.1,m
5823,Astragalus canadensis,2704207,24117403,Root rooting depth,6,Root rooting depth,7,17,cm,0.17,m
5823,Astragalus canadensis,2703990,24112941,Leaf dry mass (single leaf),55,Leaf lamina dry mass,4189,0.00623,g,6.23,mg
5823,Astragalus canadensis,2703990,24112943,Leaf dry mass (single leaf),55,Leaf dry mass,73,0.00639,g,6.39,mg
5823,Astragalus canadensis,2703990,24112942,Leaf petiole dry mass,778,Leaf petiole dry mass,1723,0.00016,g,0.00016,g
5823,Astragalus canadensis,2703990,24112937,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Plant dry mass (aboveground),2141,0.0548,g,0.0548,g
5823,Astragalus canadensis,2703990,24112936,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Whole plant aboveground vegetative dry mass per individual plant,371,0.0548,g,0.0548,g
5823,Astragalus canadensis,2703990,24112944,Plant biomass and allometry: Fine root dry mass per plant,473,Fine root (0-2mm) dry mass per plant,1097,0.06217,g,0.06217,g
5823,Astragalus canadensis,2703990,24112940,Plant biomass and allometry: Fine root dry mass per plant,473,Very fine root (0-1mm) dry mass per plant,4186,0.05541,g,0.05541,g
5823,Astragalus canadensis,2703990,24112939,Plant biomass and allometry: Fine root dry mass per plant,473,Medium fine root (1-2mm) dry mass per plant,4198,0.00676,g,0.00676,g
5823,Astragalus canadensis,2703989,24112921,Leaf dry mass (single leaf),55,Leaf lamina dry mass,4189,0.00048,g,0.48,mg
5823,Astragalus canadensis,2703989,24112923,Leaf dry mass (single leaf),55,Leaf dry mass,73,0.00048,g,0.48,mg
5823,Astragalus canadensis,2703989,24112917,Plant biomass and allometry: Root dry mass per plant,363,Root dry mass per plant,915,0.00181,g,0.00181,g
5823,Astragalus canadensis,2703989,24112915,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Plant dry mass (aboveground),2141,0.00232,g,0.00232,g
5823,Astragalus canadensis,2703989,24112914,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Whole plant aboveground vegetative dry mass per individual plant,371,0.00232,g,0.00232,g
5823,Astragalus canadensis,2703989,24112913,Plant biomass and allometry: Leaf dry mass (cotyledons) per plant,3051,Cotyledon dry mass per plant,4182,0.00098,g,,
5823,Astragalus canadensis,2703989,24112922,Leaf dry mass (cotyledons),3050,Cotyledon dry mass,4181,0.00049,g,,
5823,Astragalus canadensis,2703989,24112924,Plant biomass and allometry: Fine root dry mass per plant,473,Fine root (0-2mm) dry mass per plant,1097,0.00181,g,0.00181,g
5823,Astragalus canadensis,2703989,24112918,Plant biomass and allometry: Fine root dry mass per plant,473,Very fine root (0-1mm) dry mass per plant,4186,0.00181,g,0.00181,g
5823,Astragalus canadensis,2703989,24112919,Plant biomass and allometry: Root mass fraction (fraction of root dry mass per whole plant dry mass),470,"Root mass fraction (RMF, fraction of root dry mass per whole plant dry mass)",4187,0.438256659,g/g,0.438256659,g g-1
5823,Astragalus canadensis,2703989,24112925,Root/shoot ratio,9,Root/shoot ratio,10,0.780172413793103,g/g,0.780172414,g/cm3
5823,Astragalus canadensis,2703988,24112895,Plant biomass and allometry: Root dry mass per plant,363,Root dry mass per plant,915,0.0003,g,0.0003,g
5823,Astragalus canadensis,2703988,24112893,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Plant dry mass (aboveground),2141,0.00092,g,0.00092,g
5823,Astragalus canadensis,2703988,24112892,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Whole plant aboveground vegetative dry mass per individual plant,371,0.00092,g,0.00092,g
5823,Astragalus canadensis,2703988,24112891,Plant biomass and allometry: Leaf dry mass (cotyledons) per plant,3051,Cotyledon dry mass per plant,4182,0.00039,g,,
5823,Astragalus canadensis,2703988,24112899,Leaf dry mass (cotyledons),3050,Cotyledon dry mass,4181,0.000195,g,,
5823,Astragalus canadensis,2703988,24112900,Plant biomass and allometry: Fine root dry mass per plant,473,Fine root (0-2mm) dry mass per plant,1097,0.0003,g,0.0003,g
5823,Astragalus canadensis,2703988,24112896,Plant biomass and allometry: Fine root dry mass per plant,473,Very fine root (0-1mm) dry mass per plant,4186,0.0003,g,0.0003,g
5823,Astragalus canadensis,2703988,24112897,Plant biomass and allometry: Root mass fraction (fraction of root dry mass per whole plant dry mass),470,"Root mass fraction (RMF, fraction of root dry mass per whole plant dry mass)",4187,0.245901639,g/g,0.245901639,g g-1
5823,Astragalus canadensis,2703988,24112901,Root/shoot ratio,9,Root/shoot ratio,10,0.326086956521739,g/g,0.326086957,g/cm3
5823,Astragalus canadensis,2703987,24112875,Leaf dry mass (single leaf),55,Leaf lamina dry mass,4189,0.000525,g,0.525,mg
5823,Astragalus canadensis,2703987,24112877,Leaf dry mass (single leaf),55,Leaf dry mass,73,0.000525,g,0.525,mg
5823,Astragalus canadensis,2703987,24112871,Plant biomass and allometry: Root dry mass per plant,363,Root dry mass per plant,915,0.00095,g,0.00095,g
5823,Astragalus canadensis,2703987,24112869,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Plant dry mass (aboveground),2141,0.00144,g,0.00144,g
5823,Astragalus canadensis,2703987,24112868,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Whole plant aboveground vegetative dry mass per individual plant,371,0.00144,g,0.00144,g
5823,Astragalus canadensis,2703987,24112867,Plant biomass and allometry: Leaf dry mass (cotyledons) per plant,3051,Cotyledon dry mass per plant,4182,0.00011,g,,
5823,Astragalus canadensis,2703987,24112876,Leaf dry mass (cotyledons),3050,Cotyledon dry mass,4181,0.000055,g,,
5823,Astragalus canadensis,2703987,24112878,Plant biomass and allometry: Fine root dry mass per plant,473,Fine root (0-2mm) dry mass per plant,1097,0.00095,g,0.00095,g
5823,Astragalus canadensis,2703987,24112872,Plant biomass and allometry: Fine root dry mass per plant,473,Very fine root (0-1mm) dry mass per plant,4186,0.00095,g,0.00095,g
5823,Astragalus canadensis,2703987,24112873,Plant biomass and allometry: Root mass fraction (fraction of root dry mass per whole plant dry mass),470,"Root mass fraction (RMF, fraction of root dry mass per whole plant dry mass)",4187,0.39748954,g/g,0.39748954,g g-1
5823,Astragalus canadensis,2703987,24112879,Root/shoot ratio,9,Root/shoot ratio,10,0.659722222222222,g/g,0.659722222,g/cm3
5823,Astragalus canadensis,2703986,24112849,Plant biomass and allometry: Root dry mass per plant,363,Root dry mass per plant,915,0.00023,g,0.00023,g
5823,Astragalus canadensis,2703986,24112847,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Plant dry mass (aboveground),2141,0.00071,g,0.00071,g
5823,Astragalus canadensis,2703986,24112846,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Whole plant aboveground vegetative dry mass per individual plant,371,0.00071,g,0.00071,g
5823,Astragalus canadensis,2703986,24112845,Plant biomass and allometry: Leaf dry mass (cotyledons) per plant,3051,Cotyledon dry mass per plant,4182,0.00027,g,,
5823,Astragalus canadensis,2703986,24112853,Leaf dry mass (cotyledons),3050,Cotyledon dry mass,4181,0.000135,g,,
5823,Astragalus canadensis,2703986,24112854,Plant biomass and allometry: Fine root dry mass per plant,473,Fine root (0-2mm) dry mass per plant,1097,0.00023,g,0.00023,g
5823,Astragalus canadensis,2703986,24112850,Plant biomass and allometry: Fine root dry mass per plant,473,Very fine root (0-1mm) dry mass per plant,4186,0.00023,g,0.00023,g
5823,Astragalus canadensis,2703986,24112851,Plant biomass and allometry: Root mass fraction (fraction of root dry mass per whole plant dry mass),470,"Root mass fraction (RMF, fraction of root dry mass per whole plant dry mass)",4187,0.244680851,g/g,0.244680851,g g-1
5823,Astragalus canadensis,2703986,24112855,Root/shoot ratio,9,Root/shoot ratio,10,0.323943661971831,g/g,0.323943662,g/cm3
5823,Astragalus canadensis,2703985,24112828,Leaf dry mass (single leaf),55,Leaf lamina dry mass,4189,0.00074,g,0.74,mg
5823,Astragalus canadensis,2703985,24112831,Leaf dry mass (single leaf),55,Leaf dry mass,73,0.00079,g,0.79,mg
5823,Astragalus canadensis,2703985,24112829,Leaf petiole dry mass,778,Leaf petiole dry mass,1723,0.00005,g,0.00005,g
5823,Astragalus canadensis,2703985,24112825,Plant biomass and allometry: Root dry mass per plant,363,Root dry mass per plant,915,0.0017,g,0.0017,g
5823,Astragalus canadensis,2703985,24112823,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Plant dry mass (aboveground),2141,0.00308,g,0.00308,g
5823,Astragalus canadensis,2703985,24112822,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Whole plant aboveground vegetative dry mass per individual plant,371,0.00308,g,0.00308,g
5823,Astragalus canadensis,2703985,24112821,Plant biomass and allometry: Leaf dry mass (cotyledons) per plant,3051,Cotyledon dry mass per plant,4182,0.00094,g,,
5823,Astragalus canadensis,2703985,24112830,Leaf dry mass (cotyledons),3050,Cotyledon dry mass,4181,0.00047,g,,
5823,Astragalus canadensis,2703985,24112832,Plant biomass and allometry: Fine root dry mass per plant,473,Fine root (0-2mm) dry mass per plant,1097,0.0017,g,0.0017,g
5823,Astragalus canadensis,2703985,24112826,Plant biomass and allometry: Fine root dry mass per plant,473,Very fine root (0-1mm) dry mass per plant,4186,0.0017,g,0.0017,g
5823,Astragalus canadensis,2703985,24112827,Plant biomass and allometry: Root mass fraction (fraction of root dry mass per whole plant dry mass),470,"Root mass fraction (RMF, fraction of root dry mass per whole plant dry mass)",4187,0.355648536,g/g,0.355648536,g g-1
5823,Astragalus canadensis,2703985,24112833,Root/shoot ratio,9,Root/shoot ratio,10,0.551948051948052,g/g,0.551948052,g/cm3
5823,Astragalus canadensis,2703984,24112803,Plant biomass and allometry: Root dry mass per plant,363,Root dry mass per plant,915,0.0002,g,0.0002,g
5823,Astragalus canadensis,2703984,24112801,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Plant dry mass (aboveground),2141,0.00124,g,0.00124,g
5823,Astragalus canadensis,2703984,24112800,Plant biomass and allometry: Shoot dry mass (plant aboveground dry mass) per plant,403,Whole plant aboveground vegetative dry mass per individual plant,371,0.00124,g,0.00124,g
5823,Astragalus canadensis,2703984,24112799,Plant biomass and allometry: Leaf dry mass (cotyledons) per plant,3051,Cotyledon dry mass per plant,4182,0.00059,g,,
5823,Astragalus canadensis,2703984,24112807,Leaf dry mass (cotyledons),3050,Cotyledon dry mass,4181,0.000295,g,,
5823,Astragalus canadensis,2703984,24112808,Plant biomass and allometry: Fine root dry mass per plant,473,Fine root (0-2mm) dry mass per plant,1097,0.0002,g,0.0002,g
5823,Astragalus canadensis,2703984,24112804,Plant biomass and allometry: Fine root dry mass per plant,473,Very fine root (0-1mm) dry mass per plant,4186,0.0002,g,0.0002,g
5823,Astragalus canadensis,2703984,24112805,Plant biomass and allometry: Root mass fraction (fraction of root dry mass per whole plant dry mass),470,"Root mass fraction (RMF, fraction of root dry mass per whole plant dry mass)",4187,0.138888889,g/g,0.138888889,g g-1
5823,Astragalus canadensis,2703984,24112809,Root/shoot ratio,9,Root/shoot ratio,10,0.161290322580645,g/g,0.161290323,g/cm3
5823,Astragalus canadensis,2703983,24112783,Leaf dry mass (single leaf),55,Leaf lamina dry mass,4189,0.000125,g,0.125,mg
5823,Astragalus canadensis,2703983,24112785,Leaf dry mass (single leaf),55,Leaf dry mass,73,0.000125,g,0.125,mg
